Id,start_time,end_time,stage,score
9,2022-11-04 04:26,2022-11-04 04:41,Light,77
9,2022-11-04 04:41,2022-11-04 04:42,Awake,77
9,2022-11-04 04:42,2022-11-04 05:18,Light,77
9,2022-11-04 05:18,2022-11-04 05:22,Deep,77
9,2022-11-04 05:22,2022-11-04 05:24,Awake,77
9,2022-11-04 05:24,2022-11-04 05:30,Light,77
9,2022-11-04 05:30,2022-11-04 05:44,REM,77
9,2022-11-04 05:44,2022-11-04 05:45,Awake,77
9,2022-11-04 05:45,2022-11-04 05:50,REM,77
9,2022-11-04 05:50,2022-11-04 05:52,Light,77
9,2022-11-04 05:52,2022-11-04 05:53,REM,77
9,2022-11-04 05:53,2022-11-04 06:08,Light,77
9,2022-11-04 06:08,2022-11-04 06:09,Awake,77
9,2022-11-04 06:09,2022-11-04 06:37,Light,77
9,2022-11-04 06:37,2022-11-04 06:38,Awake,77
9,2022-11-04 06:38,2022-11-04 06:54,Light,77
9,2022-11-04 06:54,2022-11-04 06:55,REM,77
9,2022-11-04 06:55,2022-11-04 06:56,Awake,77
9,2022-11-04 06:56,2022-11-04 06:59,Light,77
9,2022-11-04 06:59,2022-11-04 07:17,REM,77
9,2022-11-04 07:17,2022-11-04 07:18,Awake,77
9,2022-11-04 07:18,2022-11-04 07:20,REM,77
9,2022-11-04 07:20,2022-11-04 07:23,Awake,77
9,2022-11-04 07:23,2022-11-04 07:31,REM,77
9,2022-11-04 07:31,2022-11-04 07:32,Awake,77
9,2022-11-04 07:32,2022-11-04 07:54,Light,77
9,2022-11-04 07:54,2022-11-04 08:05,Awake,77
10,2022-11-05 02:08,2022-11-05 02:33,Light,71
10,2022-11-05 02:33,2022-11-05 02:42,Deep,71
10,2022-11-05 02:42,2022-11-05 02:50,Light,71
10,2022-11-05 02:50,2022-11-05 03:15,Deep,71
10,2022-11-05 03:15,2022-11-05 03:16,Awake,71
10,2022-11-05 03:16,2022-11-05 03:27,Light,71
10,2022-11-05 03:27,2022-11-05 03:28,Awake,71
10,2022-11-05 03:28,2022-11-05 03:39,Light,71
10,2022-11-05 03:39,2022-11-05 03:40,REM,71
10,2022-11-05 03:40,2022-11-05 04:13,Light,71
10,2022-11-05 04:13,2022-11-05 04:50,Deep,71
10,2022-11-05 04:50,2022-11-05 04:51,Awake,71
10,2022-11-05 04:51,2022-11-05 04:59,Light,71
10,2022-11-05 04:59,2022-11-05 05:10,REM,71
10,2022-11-05 05:10,2022-11-05 05:23,Light,71
10,2022-11-05 05:23,2022-11-05 05:25,Awake,71
10,2022-11-05 05:25,2022-11-05 05:30,Light,71
10,2022-11-05 05:30,2022-11-05 06:24,REM,71
10,2022-11-05 06:24,2022-11-05 06:25,Awake,71
10,2022-11-05 06:25,2022-11-05 06:30,REM,71
10,2022-11-05 06:30,2022-11-05 06:35,Light,71
10,2022-11-05 06:35,2022-11-05 06:41,REM,71
10,2022-11-05 06:41,2022-11-05 06:42,Awake,71
10,2022-11-05 06:42,2022-11-05 06:55,Light,71
10,2022-11-05 06:55,2022-11-05 06:56,Awake,71
10,2022-11-05 06:56,2022-11-05 07:50,Light,71
10,2022-11-05 07:50,2022-11-05 07:51,Awake,71
10,2022-11-05 07:51,2022-11-05 07:57,Light,71
10,2022-11-05 07:57,2022-11-05 07:58,REM,71
10,2022-11-05 07:58,2022-11-05 07:59,Awake,71
10,2022-11-05 07:59,2022-11-05 08:15,Light,71
10,2022-11-05 08:15,2022-11-05 08:18,REM,71
10,2022-11-05 08:18,2022-11-05 08:19,Awake,71
10,2022-11-05 08:19,2022-11-05 08:21,REM,71
10,2022-11-05 08:21,2022-11-05 08:55,Awake,71
11,2022-11-06 01:12,2022-11-06 01:25,Light,68
11,2022-11-06 01:25,2022-11-06 01:37,Awake,68
11,2022-11-06 01:37,2022-11-06 01:38,Light,68
11,2022-11-06 01:38,2022-11-06 01:39,Awake,68
11,2022-11-06 01:39,2022-11-06 01:56,Light,68
11,2022-11-06 01:56,2022-11-06 02:18,Deep,68
11,2022-11-06 02:18,2022-11-06 02:20,Awake,68
11,2022-11-06 02:20,2022-11-06 02:21,Light,68
11,2022-11-06 02:21,2022-11-06 02:22,Awake,68
11,2022-11-06 02:22,2022-11-06 02:32,Light,68
11,2022-11-06 02:32,2022-11-06 02:47,REM,68
11,2022-11-06 02:47,2022-11-06 02:48,Awake,68
11,2022-11-06 02:48,2022-11-06 03:12,Light,68
11,2022-11-06 03:12,2022-11-06 03:14,Deep,68
11,2022-11-06 03:14,2022-11-06 03:31,Light,68
11,2022-11-06 03:31,2022-11-06 03:32,Awake,68
11,2022-11-06 03:32,2022-11-06 03:55,Light,68
11,2022-11-06 03:55,2022-11-06 03:56,Awake,68
11,2022-11-06 03:56,2022-11-06 04:16,Light,68
11,2022-11-06 04:16,2022-11-06 04:19,REM,68
11,2022-11-06 04:19,2022-11-06 04:20,Awake,68
11,2022-11-06 04:20,2022-11-06 04:21,Light,68
11,2022-11-06 04:21,2022-11-06 04:25,Awake,68
11,2022-11-06 04:25,2022-11-06 04:26,Light,68
11,2022-11-06 04:26,2022-11-06 04:45,REM,68
11,2022-11-06 04:45,2022-11-06 04:47,Light,68
11,2022-11-06 04:47,2022-11-06 04:48,REM,68
11,2022-11-06 04:48,2022-11-06 04:50,Light,68
11,2022-11-06 04:50,2022-11-06 04:51,REM,68
11,2022-11-06 04:51,2022-11-06 05:43,Light,68
11,2022-11-06 05:43,2022-11-06 05:47,REM,68
11,2022-11-06 05:47,2022-11-06 05:52,Awake,68
11,2022-11-06 05:52,2022-11-06 06:04,REM,68
11,2022-11-06 06:04,2022-11-06 06:05,Awake,68
11,2022-11-06 06:05,2022-11-06 06:33,Light,68
11,2022-11-06 06:33,2022-11-06 06:58,REM,68
11,2022-11-06 06:58,2022-11-06 07:00,Awake,68
11,2022-11-06 07:00,2022-11-06 07:07,Light,68
11,2022-11-06 07:07,2022-11-06 07:13,Awake,68
11,2022-11-06 07:13,2022-11-06 07:15,Light,68
11,2022-11-06 07:15,2022-11-06 07:16,Awake,68
11,2022-11-06 07:16,2022-11-06 07:25,Light,68
11,2022-11-06 07:25,2022-11-06 07:30,Awake,68
12,2022-11-07 00:57,2022-11-07 01:13,Light,66
12,2022-11-07 01:13,2022-11-07 01:15,Awake,66
12,2022-11-07 01:15,2022-11-07 01:18,Light,66
12,2022-11-07 01:18,2022-11-07 01:19,Awake,66
12,2022-11-07 01:19,2022-11-07 01:26,Light,66
12,2022-11-07 01:26,2022-11-07 01:27,Awake,66
12,2022-11-07 01:27,2022-11-07 01:42,Light,66
12,2022-11-07 01:42,2022-11-07 01:43,REM,66
12,2022-11-07 01:43,2022-11-07 01:50,Light,66
12,2022-11-07 01:50,2022-11-07 01:51,Awake,66
12,2022-11-07 01:51,2022-11-07 01:57,Light,66
12,2022-11-07 01:57,2022-11-07 01:58,Awake,66
12,2022-11-07 01:58,2022-11-07 02:11,Light,66
12,2022-11-07 02:11,2022-11-07 02:18,Deep,66
12,2022-11-07 02:18,2022-11-07 02:24,Light,66
12,2022-11-07 02:24,2022-11-07 02:33,Deep,66
12,2022-11-07 02:33,2022-11-07 02:39,Light,66
12,2022-11-07 02:39,2022-11-07 02:40,Deep,66
12,2022-11-07 02:40,2022-11-07 02:53,Light,66
12,2022-11-07 02:53,2022-11-07 03:00,Deep,66
12,2022-11-07 03:00,2022-11-07 03:03,Light,66
12,2022-11-07 03:03,2022-11-07 03:04,Awake,66
12,2022-11-07 03:04,2022-11-07 03:27,Light,66
12,2022-11-07 03:27,2022-11-07 03:31,Deep,66
12,2022-11-07 03:31,2022-11-07 03:36,Light,66
12,2022-11-07 03:36,2022-11-07 03:37,Awake,66
12,2022-11-07 03:37,2022-11-07 03:40,Light,66
12,2022-11-07 03:40,2022-11-07 03:42,Awake,66
12,2022-11-07 03:42,2022-11-07 03:45,Light,66
12,2022-11-07 03:45,2022-11-07 04:15,REM,66
12,2022-11-07 04:15,2022-11-07 04:17,Light,66
12,2022-11-07 04:17,2022-11-07 04:18,REM,66
12,2022-11-07 04:18,2022-11-07 04:20,Awake,66
12,2022-11-07 04:20,2022-11-07 04:55,Light,66
12,2022-11-07 04:55,2022-11-07 04:56,Awake,66
12,2022-11-07 04:56,2022-11-07 05:11,Light,66
12,2022-11-07 05:11,2022-11-07 05:12,REM,66
12,2022-11-07 05:12,2022-11-07 05:13,Awake,66
12,2022-11-07 05:13,2022-11-07 05:15,Light,66
12,2022-11-07 05:15,2022-11-07 05:46,REM,66
12,2022-11-07 05:46,2022-11-07 05:57,Light,66
12,2022-11-07 05:57,2022-11-07 06:02,Awake,66
12,2022-11-07 06:02,2022-11-07 06:33,Light,66
13,2022-11-08 00:49,2022-11-08 01:13,Light,80
13,2022-11-08 01:13,2022-11-08 02:17,Deep,80
13,2022-11-08 02:17,2022-11-08 02:18,Awake,80
13,2022-11-08 02:18,2022-11-08 02:20,Light,80
13,2022-11-08 02:20,2022-11-08 02:21,Awake,80
13,2022-11-08 02:21,2022-11-08 02:32,Light,80
13,2022-11-08 02:32,2022-11-08 02:33,Awake,80
13,2022-11-08 02:33,2022-11-08 03:05,Light,80
13,2022-11-08 03:05,2022-11-08 03:07,Deep,80
13,2022-11-08 03:07,2022-11-08 03:08,Awake,80
13,2022-11-08 03:08,2022-11-08 03:10,Light,80
13,2022-11-08 03:10,2022-11-08 03:28,REM,80
13,2022-11-08 03:28,2022-11-08 03:34,Light,80
13,2022-11-08 03:34,2022-11-08 03:36,Awake,80
13,2022-11-08 03:36,2022-11-08 03:38,Light,80
13,2022-11-08 03:38,2022-11-08 03:39,Awake,80
13,2022-11-08 03:39,2022-11-08 04:28,Light,80
13,2022-11-08 04:28,2022-11-08 04:30,Awake,80
13,2022-11-08 04:30,2022-11-08 04:46,Light,80
13,2022-11-08 04:46,2022-11-08 05:17,REM,80
13,2022-11-08 05:17,2022-11-08 05:48,Light,80
13,2022-11-08 05:48,2022-11-08 05:52,Awake,80
13,2022-11-08 05:52,2022-11-08 06:15,Light,80
13,2022-11-08 06:15,2022-11-08 06:17,Awake,80
13,2022-11-08 06:17,2022-11-08 06:24,Light,80
13,2022-11-08 06:24,2022-11-08 06:25,Awake,80
13,2022-11-08 06:25,2022-11-08 06:46,Light,80
13,2022-11-08 06:46,2022-11-08 07:22,REM,80
13,2022-11-08 07:22,2022-11-08 07:35,Light,80
13,2022-11-08 07:35,2022-11-08 07:37,REM,80
13,2022-11-08 07:37,2022-11-08 07:38,Awake,80
13,2022-11-08 07:38,2022-11-08 07:43,Light,80
13,2022-11-08 07:43,2022-11-08 07:51,REM,80
13,2022-11-08 07:51,2022-11-08 08:05,Awake,80
14,2022-11-09 01:44,2022-11-09 02:14,Light,75
14,2022-11-09 02:14,2022-11-09 02:16,Awake,75
14,2022-11-09 02:16,2022-11-09 02:27,Light,75
14,2022-11-09 02:27,2022-11-09 02:28,Awake,75
14,2022-11-09 02:28,2022-11-09 02:45,Light,75
14,2022-11-09 02:45,2022-11-09 03:26,Deep,75
14,2022-11-09 03:26,2022-11-09 03:27,Light,75
14,2022-11-09 03:27,2022-11-09 03:28,Awake,75
14,2022-11-09 03:28,2022-11-09 03:52,Light,75
14,2022-11-09 03:52,2022-11-09 04:00,REM,75
14,2022-11-09 04:00,2022-11-09 04:04,Awake,75
14,2022-11-09 04:04,2022-11-09 04:32,Light,75
14,2022-11-09 04:32,2022-11-09 04:51,Deep,75
14,2022-11-09 04:51,2022-11-09 04:53,Awake,75
14,2022-11-09 04:53,2022-11-09 05:00,Light,75
14,2022-11-09 05:00,2022-11-09 05:01,Awake,75
14,2022-11-09 05:01,2022-11-09 05:34,Light,75
14,2022-11-09 05:34,2022-11-09 06:06,REM,75
14,2022-11-09 06:06,2022-11-09 06:09,Awake,75
14,2022-11-09 06:09,2022-11-09 06:26,Light,75
14,2022-11-09 06:26,2022-11-09 06:27,Awake,75
14,2022-11-09 06:27,2022-11-09 06:42,Light,75
14,2022-11-09 06:42,2022-11-09 06:44,Awake,75
14,2022-11-09 06:44,2022-11-09 06:59,Light,75
14,2022-11-09 06:59,2022-11-09 07:01,Awake,75
14,2022-11-09 07:01,2022-11-09 07:10,Light,75
14,2022-11-09 07:10,2022-11-09 07:11,Awake,75
14,2022-11-09 07:11,2022-11-09 07:25,Light,75
14,2022-11-09 07:25,2022-11-09 07:43,REM,75
14,2022-11-09 07:43,2022-11-09 07:51,Awake,75
15,2022-11-11 00:52,2022-11-11 01:16,Light,80
15,2022-11-11 01:16,2022-11-11 01:19,Awake,80
15,2022-11-11 01:19,2022-11-11 01:21,Light,80
15,2022-11-11 01:21,2022-11-11 01:23,Awake,80
15,2022-11-11 01:23,2022-11-11 01:38,Light,80
15,2022-11-11 01:38,2022-11-11 01:40,Awake,80
15,2022-11-11 01:40,2022-11-11 02:09,Light,80
15,2022-11-11 02:09,2022-11-11 02:10,Deep,80
15,2022-11-11 02:10,2022-11-11 02:12,Light,80
15,2022-11-11 02:12,2022-11-11 02:18,Deep,80
15,2022-11-11 02:18,2022-11-11 02:49,Light,80
15,2022-11-11 02:49,2022-11-11 03:06,REM,80
15,2022-11-11 03:06,2022-11-11 03:35,Light,80
15,2022-11-11 03:35,2022-11-11 03:50,Deep,80
15,2022-11-11 03:50,2022-11-11 03:51,Awake,80
15,2022-11-11 03:51,2022-11-11 04:13,Light,80
15,2022-11-11 04:13,2022-11-11 04:15,Awake,80
15,2022-11-11 04:15,2022-11-11 04:25,Light,80
15,2022-11-11 04:25,2022-11-11 04:34,REM,80
15,2022-11-11 04:34,2022-11-11 04:35,Awake,80
15,2022-11-11 04:35,2022-11-11 04:50,REM,80
15,2022-11-11 04:50,2022-11-11 05:34,Light,80
15,2022-11-11 05:34,2022-11-11 05:35,Deep,80
15,2022-11-11 05:35,2022-11-11 05:36,Awake,80
15,2022-11-11 05:36,2022-11-11 05:39,Light,80
15,2022-11-11 05:39,2022-11-11 05:41,Awake,80
15,2022-11-11 05:41,2022-11-11 06:01,Light,80
15,2022-11-11 06:01,2022-11-11 06:24,REM,80
15,2022-11-11 06:24,2022-11-11 06:25,Awake,80
15,2022-11-11 06:25,2022-11-11 06:26,REM,80
15,2022-11-11 06:26,2022-11-11 06:27,Awake,80
15,2022-11-11 06:27,2022-11-11 06:47,Light,80
15,2022-11-11 06:47,2022-11-11 06:49,Awake,80
15,2022-11-11 06:49,2022-11-11 07:04,Light,80
15,2022-11-11 07:04,2022-11-11 07:05,Awake,80
15,2022-11-11 07:05,2022-11-11 07:14,Light,80
15,2022-11-11 07:14,2022-11-11 07:29,REM,80
15,2022-11-11 07:29,2022-11-11 07:33,Light,80
15,2022-11-11 07:33,2022-11-11 07:39,REM,80
15,2022-11-11 07:39,2022-11-11 08:01,Light,80
15,2022-11-11 08:01,2022-11-11 08:16,Awake,80
16,2022-11-12 02:48,2022-11-12 03:23,Light,59
16,2022-11-12 03:23,2022-11-12 03:28,Awake,59
16,2022-11-12 03:28,2022-11-12 03:38,Light,59
16,2022-11-12 03:38,2022-11-12 03:44,REM,59
16,2022-11-12 03:44,2022-11-12 03:46,Light,59
16,2022-11-12 03:46,2022-11-12 03:47,Awake,59
16,2022-11-12 03:47,2022-11-12 03:51,Light,59
16,2022-11-12 03:51,2022-11-12 03:53,Awake,59
16,2022-11-12 03:53,2022-11-12 04:07,Light,59
16,2022-11-12 04:07,2022-11-12 04:45,Deep,59
16,2022-11-12 04:45,2022-11-12 04:57,Light,59
16,2022-11-12 04:57,2022-11-12 05:09,Deep,59
16,2022-11-12 05:09,2022-11-12 05:10,REM,59
16,2022-11-12 05:10,2022-11-12 05:12,Awake,59
16,2022-11-12 05:12,2022-11-12 05:15,Light,59
16,2022-11-12 05:15,2022-11-12 05:16,Awake,59
16,2022-11-12 05:16,2022-11-12 05:21,Light,59
16,2022-11-12 05:21,2022-11-12 05:24,REM,59
16,2022-11-12 05:24,2022-11-12 05:25,Light,59
16,2022-11-12 05:25,2022-11-12 05:26,REM,59
16,2022-11-12 05:26,2022-11-12 05:27,Light,59
16,2022-11-12 05:27,2022-11-12 05:33,REM,59
16,2022-11-12 05:33,2022-11-12 05:47,Light,59
16,2022-11-12 05:47,2022-11-12 05:50,Deep,59
16,2022-11-12 05:50,2022-11-12 06:01,Light,59
16,2022-11-12 06:01,2022-11-12 06:03,Awake,59
16,2022-11-12 06:03,2022-11-12 06:31,Light,59
16,2022-11-12 06:31,2022-11-12 06:32,Awake,59
16,2022-11-12 06:32,2022-11-12 06:46,Light,59
16,2022-11-12 06:46,2022-11-12 06:47,REM,59
16,2022-11-12 06:47,2022-11-12 06:48,Awake,59
16,2022-11-12 06:48,2022-11-12 06:56,Light,59
16,2022-11-12 06:56,2022-11-12 07:20,REM,59
16,2022-11-12 07:20,2022-11-12 07:48,Light,59
16,2022-11-12 07:48,2022-11-12 07:50,Deep,59
16,2022-11-12 07:50,2022-11-12 07:54,Light,59
16,2022-11-12 07:54,2022-11-12 07:56,Awake,59
16,2022-11-12 07:56,2022-11-12 08:21,Light,59
16,2022-11-12 08:21,2022-11-12 08:22,REM,59
16,2022-11-12 08:22,2022-11-12 08:23,Light,59
16,2022-11-12 08:23,2022-11-12 08:32,REM,59
16,2022-11-12 08:32,2022-11-12 08:33,Awake,59
16,2022-11-12 08:33,2022-11-12 08:35,Light,59
16,2022-11-12 08:35,2022-11-12 08:49,REM,59
16,2022-11-12 08:49,2022-11-12 09:11,Light,59
16,2022-11-12 09:11,2022-11-12 09:24,REM,59
16,2022-11-12 09:24,2022-11-12 10:11,Awake,59
16,2022-11-12 10:11,2022-11-12 10:14,Light,59
16,2022-11-12 10:14,2022-11-12 10:15,Awake,59
16,2022-11-12 10:15,2022-11-12 10:19,Light,59
16,2022-11-12 10:19,2022-11-12 10:34,Awake,59
17,2022-11-12 16:37,2022-11-12 16:51,Light,54
17,2022-11-12 16:51,2022-11-12 16:53,Awake,54
17,2022-11-12 16:53,2022-11-12 16:57,Light,54
17,2022-11-12 16:57,2022-11-12 17:01,Awake,54
17,2022-11-12 17:01,2022-11-12 17:30,Light,54
17,2022-11-12 17:30,2022-11-12 17:32,REM,54
17,2022-11-12 17:32,2022-11-12 17:34,Awake,54
17,2022-11-12 17:34,2022-11-12 18:05,REM,54
17,2022-11-12 18:05,2022-11-12 18:11,Light,54
17,2022-11-12 18:11,2022-11-12 18:16,Awake,54
17,2022-11-12 18:16,2022-11-12 18:31,Light,54
17,2022-11-12 18:31,2022-11-12 18:36,Awake,54
18,2022-11-14 01:29,2022-11-14 01:58,Light,68
18,2022-11-14 01:58,2022-11-14 02:04,Deep,68
18,2022-11-14 02:04,2022-11-14 02:08,Light,68
18,2022-11-14 02:08,2022-11-14 02:14,Deep,68
18,2022-11-14 02:14,2022-11-14 02:15,Light,68
18,2022-11-14 02:15,2022-11-14 02:17,Deep,68
18,2022-11-14 02:17,2022-11-14 02:18,Awake,68
18,2022-11-14 02:18,2022-11-14 02:24,Light,68
18,2022-11-14 02:24,2022-11-14 02:31,Deep,68
18,2022-11-14 02:31,2022-11-14 02:48,Light,68
18,2022-11-14 02:48,2022-11-14 02:50,REM,68
18,2022-11-14 02:50,2022-11-14 03:09,Light,68
18,2022-11-14 03:09,2022-11-14 03:22,Deep,68
18,2022-11-14 03:22,2022-11-14 03:24,Awake,68
18,2022-11-14 03:24,2022-11-14 04:02,Light,68
18,2022-11-14 04:02,2022-11-14 04:15,REM,68
18,2022-11-14 04:15,2022-11-14 04:16,Awake,68
18,2022-11-14 04:16,2022-11-14 04:34,REM,68
18,2022-11-14 04:34,2022-11-14 04:38,Light,68
18,2022-11-14 04:38,2022-11-14 04:43,REM,68
18,2022-11-14 04:43,2022-11-14 04:44,Awake,68
18,2022-11-14 04:44,2022-11-14 05:09,Light,68
18,2022-11-14 05:09,2022-11-14 05:19,Deep,68
18,2022-11-14 05:19,2022-11-14 05:20,Awake,68
18,2022-11-14 05:20,2022-11-14 05:47,Light,68
18,2022-11-14 05:47,2022-11-14 05:50,Awake,68
18,2022-11-14 05:50,2022-11-14 06:01,Light,68
18,2022-11-14 06:01,2022-11-14 06:17,REM,68
18,2022-11-14 06:17,2022-11-14 06:31,Light,68
18,2022-11-14 06:31,2022-11-14 06:32,REM,68
18,2022-11-14 06:32,2022-11-14 06:34,Awake,68
18,2022-11-14 06:34,2022-11-14 06:41,Light,68
18,2022-11-14 06:41,2022-11-14 06:42,REM,68
18,2022-11-14 06:42,2022-11-14 06:44,Awake,68
18,2022-11-14 06:44,2022-11-14 07:12,Light,68
18,2022-11-14 07:12,2022-11-14 07:14,Awake,68
18,2022-11-14 07:14,2022-11-14 07:17,Light,68
18,2022-11-14 07:17,2022-11-14 07:19,Awake,68
18,2022-11-14 07:19,2022-11-14 07:23,Light,68
18,2022-11-14 07:23,2022-11-14 07:25,REM,68
18,2022-11-14 07:25,2022-11-14 07:27,Awake,68
18,2022-11-14 07:27,2022-11-14 07:38,Light,68
18,2022-11-14 07:38,2022-11-14 07:48,REM,68
18,2022-11-14 07:48,2022-11-14 07:49,Awake,68
18,2022-11-14 07:49,2022-11-14 08:28,REM,68
18,2022-11-14 08:28,2022-11-14 08:47,Awake,68
19,2022-11-15 02:08,2022-11-15 02:18,Light,70
19,2022-11-15 02:18,2022-11-15 02:19,Awake,70
19,2022-11-15 02:19,2022-11-15 02:29,Light,70
19,2022-11-15 02:29,2022-11-15 02:35,Deep,70
19,2022-11-15 02:35,2022-11-15 02:41,Light,70
19,2022-11-15 02:41,2022-11-15 02:42,Awake,70
19,2022-11-15 02:42,2022-11-15 02:52,Light,70
19,2022-11-15 02:52,2022-11-15 03:05,Deep,70
19,2022-11-15 03:05,2022-11-15 03:07,Awake,70
19,2022-11-15 03:07,2022-11-15 03:22,Light,70
19,2022-11-15 03:22,2022-11-15 03:24,Awake,70
19,2022-11-15 03:24,2022-11-15 03:40,Light,70
19,2022-11-15 03:40,2022-11-15 03:43,Awake,70
19,2022-11-15 03:43,2022-11-15 04:02,Light,70
19,2022-11-15 04:02,2022-11-15 04:03,Deep,70
19,2022-11-15 04:03,2022-11-15 04:13,Light,70
19,2022-11-15 04:13,2022-11-15 04:14,Deep,70
19,2022-11-15 04:14,2022-11-15 04:15,Awake,70
19,2022-11-15 04:15,2022-11-15 04:18,Light,70
19,2022-11-15 04:18,2022-11-15 04:52,REM,70
19,2022-11-15 04:52,2022-11-15 05:20,Light,70
19,2022-11-15 05:20,2022-11-15 05:22,Awake,70
19,2022-11-15 05:22,2022-11-15 05:46,Light,70
19,2022-11-15 05:46,2022-11-15 05:47,Awake,70
19,2022-11-15 05:47,2022-11-15 05:59,Light,70
19,2022-11-15 05:59,2022-11-15 06:00,REM,70
19,2022-11-15 06:00,2022-11-15 06:01,Awake,70
19,2022-11-15 06:01,2022-11-15 06:14,Light,70
19,2022-11-15 06:14,2022-11-15 06:18,REM,70
19,2022-11-15 06:18,2022-11-15 06:19,Awake,70
19,2022-11-15 06:19,2022-11-15 06:22,Light,70
19,2022-11-15 06:22,2022-11-15 06:24,Awake,70
19,2022-11-15 06:24,2022-11-15 06:38,Light,70
19,2022-11-15 06:38,2022-11-15 06:39,REM,70
19,2022-11-15 06:39,2022-11-15 06:40,Awake,70
19,2022-11-15 06:40,2022-11-15 06:55,Light,70
19,2022-11-15 06:55,2022-11-15 06:56,Awake,70
19,2022-11-15 06:56,2022-11-15 07:10,Light,70
19,2022-11-15 07:10,2022-11-15 07:11,Awake,70
19,2022-11-15 07:11,2022-11-15 07:35,Light,70
19,2022-11-15 07:35,2022-11-15 07:38,REM,70
19,2022-11-15 07:38,2022-11-15 07:39,Awake,70
19,2022-11-15 07:39,2022-11-15 07:58,REM,70
19,2022-11-15 07:58,2022-11-15 07:59,Awake,70
19,2022-11-15 07:59,2022-11-15 08:03,REM,70
19,2022-11-15 08:03,2022-11-15 08:09,Awake,70
